"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_week)","Sessions (previous_week)","Sessions with cart additions (previous_week)","Sessions that reached checkout (previous_week)","Sessions that completed checkout (previous_week)","Conversion rate (previous_week)","Pageviews (previous_week)","Checkout conversion rate (previous_week)","Added to cart rate (previous_week)","Reached checkout rate (previous_week)","Sessions that reached and completed checkout (previous_week)","Average session duration (previous_week)","Pageviews per session (previous_week)","Bounce rate (previous_week)","Completed checkout rate (previous_week)","Bounces (previous_week)","Online store visitors (previous_week) ","Sessions (previous_week) ","Sessions with cart additions (previous_week) ","Sessions that reached checkout (previous_week) ","Sessions that completed checkout (previous_week) ","Conversion rate (previous_week) ","Pageviews (previous_week) ","Checkout conversion rate (previous_week) ","Added to cart rate (previous_week) ","Reached checkout rate (previous_week) ","Sessions that reached and completed checkout (previous_week) ","Average session duration (previous_week) ","Pageviews per session (previous_week) ","Bounce rate (previous_week) ","Completed checkout rate (previous_week) ","Bounces (previous_week) "
,"/en-ca/collections/bbw-sex-doll-torso",35,36,0,0,0,0,185,,0,0,0,267.3333333333333,5.138888888888889,0.4444444444444444,,16,43,46,1,0,0,0,240,,0.021739130434782608,0,0,324.39130434782606,5.217391304347826,0.2391304347826087,,11,-18.6046511627907,-21.73913043478261,-100,,,,-22.916666666666668,,-100,,,-17.58924183532145,-1.5046296296296235,85.85858585858584,,45.45454545454545
,"/en-ca/collections/vajankle-foot-fetish-toys",36,36,0,0,0,0,113,,0,0,0,116.36111111111111,3.138888888888889,0.5555555555555556,,20,33,33,0,0,0,0,82,,0,0,0,119.93939393939394,2.484848484848485,0.45454545454545453,,15,9.090909090909092,9.090909090909092,,,,,37.80487804878049,,,,,-2.9834091291898224,26.321138211382113,22.222222222222232,,33.333333333333336
"Blog Article","/blogs/dolls-info-qustions/shocking-in-depth-review-of-naimi-1-1-celebrity-sex-doll",36,36,0,0,0,0,75,,0,0,0,73.94444444444444,2.0833333333333335,0.6111111111111112,,22,30,30,0,0,0,0,43,,0,0,0,15.366666666666667,1.4333333333333333,0.7666666666666667,,23,20,20,,,,,74.4186046511628,,,,,381.20028922631957,45.34883720930233,-20.289855072463766,,-4.3478260869565215
"Collection","/collections/cheap-sex-toys-1",34,35,1,0,0,0,145,,0.02857142857142857,0,0,315.22857142857146,4.142857142857143,0.42857142857142855,,15,42,44,0,0,0,0,149,,0,0,0,141.6818181818182,3.3863636363636362,0.38636363636363635,,17,-19.047619047619047,-20.454545454545453,,,,,-2.684563758389262,,,,,122.49048993996061,22.339405560882085,10.924369747899156,,-11.764705882352942
"Custom Page","/pages/full-doll",33,34,0,0,0,0,129,,0,0,0,99.88235294117646,3.7941176470588234,0.4117647058823529,,14,41,42,0,0,0,0,178,,0,0,0,250.04761904761904,4.238095238095238,0.38095238095238093,,16,-19.51219512195122,-19.047619047619047,,,,,-27.528089887640448,,,,,-60.054667458299264,-10.475875743555854,8.088235294117649,,-12.5
"Blog Article","/blogs/dolls-info-qustions/what-s-it-really-like-to-have-sex-nbsp-with-a-sex-doll",33,33,0,0,0,0,50,,0,0,0,42.18181818181818,1.5151515151515151,0.7878787878787878,,26,40,40,0,0,0,0,94,,0,0,0,146.95,2.35,0.725,,29,-17.5,-17.5,,,,,-46.808510638297875,,,,,-71.29512202666336,-35.52546744036106,8.672936259143155,,-10.344827586206897
,"/en-ca/collections/full-doll",32,32,1,0,0,0,230,,0.03125,0,0,393.96875,7.1875,0.25,,8,42,42,0,0,0,0,203,,0,0,0,260.4761904761905,4.833333333333333,0.19047619047619047,,8,-23.80952380952381,-23.80952380952381,,,,,13.300492610837438,,,,,51.24942870201097,48.70689655172414,31.250000000000007,,0
,"/ja/collections/sex-doll-videos",30,32,0,0,0,0,93,,0,0,0,68.71875,2.90625,0.71875,,23,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/cheap-sex-doll",29,31,1,3,0,0,132,0,0.03225806451612903,0.0967741935483871,0,170.09677419354838,4.258064516129032,0.45161290322580644,0,14,25,26,0,0,0,0,71,,0,0,0,209.8846153846154,2.730769230769231,0.4230769230769231,,11,16,19.23076923076923,,,,,85.91549295774648,,,,,-18.957006981267032,55.929123125851866,6.744868035190614,,27.272727272727273
,"/en-ca/blogs/featured-blog/how-to-diy-an-sex-doll-you",30,31,0,0,0,0,34,,0,0,0,9.161290322580646,1.096774193548387,0.9032258064516129,,28,31,33,0,0,0,0,60,,0,0,0,30,1.8181818181818181,0.9090909090909091,,30,-3.225806451612903,-6.0606060606060606,,,,,-43.333333333333336,,,,,-69.46236559139784,-39.67741935483871,-0.6451612903225801,,-6.666666666666667
"Collection","/collections/best-seller-sex-dolls-under-200",29,31,0,0,0,0,91,,0,0,0,143.03225806451613,2.935483870967742,0.5161290322580645,,16,12,12,0,0,0,0,28,,0,0,0,503.1666666666667,2.3333333333333335,0.4166666666666667,,5,141.66666666666666,158.33333333333334,,,,,225,,,,,-71.57358236544893,25.80645161290322,23.870967741935477,,220
"Collection","/collections/bbw-black-sex-doll",31,31,0,0,0,0,125,,0,0,0,243.29032258064515,4.032258064516129,0.4838709677419355,,15,30,31,0,0,0,0,114,,0,0,0,191.4516129032258,3.6774193548387095,0.3870967741935484,,12,3.3333333333333335,0,,,,,9.649122807017545,,,,,27.076663858466727,9.649122807017548,25.000000000000007,,25
"Product","/products/a555-32-1lbbbw-big-ass-robotic-sex-doll-torso-vibrates-heats-clamps-rotates-clockwise-and-counterclockwise",29,29,0,0,0,0,29,,0,0,0,0,1,1,,29,11,11,0,0,0,0,50,,0,0,0,372.45454545454544,4.545454545454546,0.7272727272727273,,8,163.63636363636363,163.63636363636363,,,,,-42,,,,,-100,-78,37.49999999999999,,262.5
"Collection","/collections/torso-shemale-sex-doll",29,29,0,0,0,0,68,,0,0,0,215.24137931034483,2.3448275862068964,0.5862068965517241,,17,33,35,0,0,0,0,98,,0,0,0,117.71428571428571,2.8,0.4857142857142857,,17,-12.121212121212121,-17.142857142857142,,,,,-30.612244897959183,,,,,82.85068630733177,-16.256157635467982,20.689655172413783,,0
"Collection","/collections/ai-sex-dolls-list",27,28,0,0,0,0,73,,0,0,0,156.57142857142858,2.607142857142857,0.42857142857142855,,12,42,43,0,0,0,0,126,,0,0,0,140.04651162790697,2.9302325581395348,0.5116279069767442,,22,-35.714285714285715,-34.883720930232556,,,,,-42.06349206349206,,,,,11.799591972292088,-11.026077097505663,-16.233766233766243,,-45.45454545454545
"Collection","/collections/anime-hentai-sex-doll",27,28,0,0,0,0,50,,0,0,0,38.357142857142854,1.7857142857142858,0.6071428571428571,,17,41,41,0,0,0,0,158,,0,0,0,164.09756097560975,3.8536585365853657,0.34146341463414637,,14,-34.146341463414636,-31.70731707317073,,,,,-68.35443037974683,,,,,-76.62540343128929,-53.6618444846293,77.80612244897956,,21.428571428571427
"Collection","/collections/vibrating-sex-doll-torso",28,28,1,0,0,0,127,,0.03571428571428571,0,0,197.57142857142858,4.535714285714286,0.6071428571428571,,17,32,32,1,0,0,0,154,,0.03125,0,0,202.8125,4.8125,0.5625,,18,-12.5,-12.5,0,,,,-17.532467532467532,,14.28571428571428,,,-2.584195465551392,-5.751391465677183,7.936507936507929,,-5.555555555555555
"Collection","/collections/sex-doll-feet",27,27,0,0,0,0,75,,0,0,0,258.3333333333333,2.7777777777777777,0.6666666666666666,,18,19,23,1,0,0,0,109,,0.043478260869565216,0,0,370.69565217391306,4.739130434782608,0.5652173913043478,,13,42.10526315789474,17.391304347826086,-100,,,,-31.192660550458715,,-100,,,-30.311204941746823,-41.386340468909275,17.948717948717952,,38.46153846153846
"Collection","/collections/hentai-sex-dolls-connecting-fantasy-to-reality",27,27,0,0,0,0,85,,0,0,0,195.44444444444446,3.1481481481481484,0.5925925925925926,,16,26,26,0,0,0,0,109,,0,0,0,144.69230769230768,4.1923076923076925,0.5,,13,3.8461538461538463,3.8461538461538463,,,,,-22.01834862385321,,,,,35.07590525134387,-24.90655793408087,18.518518518518512,,23.076923076923077
"Collection","/collections/mini-flat-chest-sex-doll",27,27,0,0,0,0,55,,0,0,0,88.96296296296296,2.037037037037037,0.6296296296296297,,17,22,22,0,0,0,0,48,,0,0,0,166.1818181818182,2.1818181818181817,0.5,,11,22.727272727272727,22.727272727272727,,,,,14.583333333333334,,,,,-46.46648837020828,-6.635802469135788,25.92592592592593,,54.54545454545455
"Search","/search",21,26,4,2,0,0,155,0,0.15384615384615385,0.07692307692307693,0,544.5,5.961538461538462,0.4230769230769231,0,11,17,32,0,0,0,0,173,,0,0,0,623.34375,5.40625,0.25,,8,23.529411764705884,-18.75,,,,,-10.404624277456648,,,,,-12.648518574221688,10.271231658514898,69.23076923076923,,37.5
,"/en-ca/collections/anime-sex-doll",26,26,0,0,0,0,175,,0,0,0,476.0769230769231,6.730769230769231,0.46153846153846156,,12,23,23,0,0,0,0,144,,0,0,0,262.7826086956522,6.260869565217392,0.34782608695652173,,8,13.043478260869565,13.043478260869565,,,,,21.52777777777778,,,,,81.1675915084254,7.505341880341877,32.6923076923077,,50
,"/en-ca/collections/celebrity-sex-dolls",23,26,0,0,0,0,95,,0,0,0,103.34615384615384,3.6538461538461537,0.46153846153846156,,12,30,30,0,0,0,0,126,,0,0,0,199.23333333333332,4.2,0.3,,9,-23.333333333333332,-13.333333333333334,,,,,-24.603174603174605,,,,,-48.128080719681854,-13.003663003663009,53.84615384615386,,33.333333333333336
"Collection","/collections/male-sex-doll",25,26,1,0,0,0,85,,0.038461538461538464,0,0,132.07692307692307,3.269230769230769,0.46153846153846156,,12,24,25,0,0,0,0,67,,0,0,0,154.96,2.68,0.6,,15,4.166666666666667,4,,,,,26.865671641791046,,,,,-14.7670862952226,21.986222732491377,-23.07692307692307,,-20
"Blog Article","/blogs/dolls-info-qustions/gentlemans-paradise-exploring-nsfw-anime-figures-and-sex-dolls",26,26,0,0,0,0,35,,0,0,0,9.192307692307692,1.3461538461538463,0.7307692307692307,,19,24,24,0,0,0,0,50,,0,0,0,52.291666666666664,2.0833333333333335,0.7083333333333334,,17,8.333333333333334,8.333333333333334,,,,,-30,,,,,-82.42108489120442,-35.38461538461539,3.1674208144796268,,11.764705882352942
"Product","/products/57-32lb-sex-doll-torso-with-life-size-ass-and-soft-skin-512-sex-doll-torso",24,25,0,0,0,0,58,,0,0,0,67.76,2.32,0.52,,13,21,30,0,0,0,0,40,,0,0,0,67.13333333333334,1.3333333333333333,0.6666666666666666,,20,14.285714285714286,-16.666666666666668,,,,,45,,,,,0.9334657398212489,74,-21.999999999999993,,-35
"Blog Article","/blogs/dolls-info-qustions/why-do-men-like-to-have-sex-with-bigass-women",25,25,0,0,0,0,25,,0,0,0,0,1,1,,25,42,42,0,0,0,0,61,,0,0,0,75.4047619047619,1.4523809523809523,0.8571428571428571,,36,-40.476190476190474,-40.476190476190474,,,,,-59.01639344262295,,,,,-100,-31.147540983606554,16.66666666666667,,-30.555555555555557
"Collection","/collections/fantasy-sex-dolls",24,24,0,0,0,0,77,,0,0,0,187.04166666666666,3.2083333333333335,0.5,,12,24,27,0,0,0,0,153,,0,0,0,498.9259259259259,5.666666666666667,0.3333333333333333,,9,0,-11.11111111111111,,,,,-49.673202614379086,,,,,-62.51113503080691,-43.38235294117647,50.00000000000001,,33.333333333333336
,"/en-ca/collections/all",23,24,0,0,0,0,49,,0,0,0,53.5,2.0416666666666665,0.5833333333333334,,14,22,25,0,1,0,0,138,0,0,0.04,0,356.44,5.52,0.4,,10,4.545454545454546,-4,,-100,,,-64.4927536231884,,,-100,,-84.9904612276961,-63.01328502415459,45.833333333333336,,40
"Collection","/collections/electric-pocket-pussy",23,24,0,0,0,0,38,,0,0,0,48.375,1.5833333333333333,0.75,,18,18,18,0,0,0,0,29,,0,0,0,26.77777777777778,1.6111111111111112,0.7222222222222222,,13,27.77777777777778,33.333333333333336,,,,,31.03448275862069,,,,,80.65352697095435,-1.7241379310344904,3.846153846153848,,38.46153846153846
"Custom Page","/pages/all-category",20,23,0,0,0,0,226,,0,0,0,352.82608695652175,9.826086956521738,0.43478260869565216,,10,15,15,0,0,0,0,78,,0,0,0,318,5.2,0.4,,6,33.333333333333336,53.333333333333336,,,,,189.74358974358975,,,,,10.951599671862185,88.96321070234112,8.695652173913034,,66.66666666666667
"Product","/products/a499-84-92lb-silicone-bubble-butt-big-booty-sex-doll-torso-lovenestle",17,22,2,2,0,0,67,0,0.09090909090909091,0.09090909090909091,0,304.8636363636364,3.0454545454545454,0.36363636363636365,0,8,20,23,1,0,0,0,48,,0.043478260869565216,0,0,173.47826086956522,2.0869565217391304,0.6521739130434783,,15,-15,-4.3478260869565215,100,,,,39.583333333333336,,109.0909090909091,,,75.73593073593074,45.928030303030305,-44.24242424242424,,-46.666666666666664
"Collection","/collections/mrl-doll",22,22,1,0,0,0,85,,0.045454545454545456,0,0,100,3.8636363636363638,0.4090909090909091,,9,12,12,0,0,0,0,38,,0,0,0,161.5,3.1666666666666665,0.4166666666666667,,5,83.33333333333333,83.33333333333333,,,,,123.6842105263158,,,,,-38.080495356037154,22.009569377990438,-1.8181818181818166,,80
"Collection","/collections/top-cydoll",20,21,0,0,0,0,101,,0,0,0,287.76190476190476,4.809523809523809,0.47619047619047616,,10,11,13,0,0,0,0,38,,0,0,0,278.15384615384613,2.923076923076923,0.46153846153846156,,6,81.81818181818181,61.53846153846154,,,,,165.78947368421052,,,,,3.4542246101980685,64.53634085213032,3.1746031746031633,,66.66666666666667
,"/en-ca/collections/shemale-sex-doll-torso-1",21,21,0,0,0,0,49,,0,0,0,110.66666666666667,2.3333333333333335,0.47619047619047616,,10,31,32,1,0,0,0,171,,0.03125,0,0,261.84375,5.34375,0.34375,,11,-32.25806451612903,-34.375,-100,,,,-71.34502923976608,,-100,,,-57.73560886342841,-56.33528265107212,38.52813852813852,,-9.090909090909092
,"/en-ca/collections/sex-doll-videos",20,21,0,0,0,0,92,,0,0,0,172.52380952380952,4.380952380952381,0.5238095238095238,,11,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/bbw-latina-sex-doll",19,20,0,0,0,0,68,,0,0,0,179.95,3.4,0.4,,8,23,23,1,0,0,0,76,,0.043478260869565216,0,0,148.30434782608697,3.3043478260869565,0.30434782608695654,,7,-17.391304347826086,-13.043478260869565,-100,,,,-10.526315789473685,,-100,,,21.338317209029594,2.8947368421052597,31.428571428571427,,14.285714285714286
"Collection","/collections/petite-sex-doll",20,20,0,0,0,0,88,,0,0,0,160,4.4,0.7,,14,42,43,0,0,0,0,195,,0,0,0,244,4.534883720930233,0.3488372093023256,,15,-52.38095238095238,-53.48837209302326,,,,,-54.87179487179487,,,,,-34.42622950819672,-2.974358974358968,100.66666666666664,,-6.666666666666667
"Product","/products/p381-3-15lbs-meru-the-succubus-onahole-fake-pussy-silicone-anime-hentai-sex-doll-mrl",19,20,3,2,0,0,76,0,0.15,0.1,0,102.4,3.8,0.7,0,14,9,9,0,0,0,0,12,,0,0,0,6.555555555555555,1.3333333333333333,0.8888888888888888,,8,111.11111111111111,122.22222222222223,,,,,533.3333333333334,,,,,1462.033898305085,185.00000000000003,-21.25,,75
"Product","/products/f1219-160cm-46kg-i-cup-betty-big-breasts-japanese-wife-sex-doll-romantic-partner-irontech-doll",19,19,0,0,0,0,19,,0,0,0,0,1,1,,19,29,29,0,0,0,0,29,,0,0,0,0.06896551724137931,1,1,,29,-34.48275862068966,-34.48275862068966,,,,,-34.48275862068966,,,,,-100,0,0,,-34.48275862068966
"Collection","/collections/ai-sex-doll",19,19,1,0,0,0,67,,0.05263157894736842,0,0,126.10526315789474,3.526315789473684,0.7368421052631579,,14,21,21,0,0,0,0,86,,0,0,0,239.76190476190476,4.095238095238095,0.42857142857142855,,9,-9.523809523809524,-9.523809523809524,,,,,-22.093023255813954,,,,,-47.40396174149375,-13.892288861689101,71.9298245614035,,55.55555555555556
,"/en-ca/collections/fake-ass-sex-toy",19,19,0,0,0,0,79,,0,0,0,176.52631578947367,4.157894736842105,0.2631578947368421,,5,37,37,2,1,0,0,145,0,0.05405405405405406,0.02702702702702703,0,292.0810810810811,3.918918918918919,0.32432432432432434,0,12,-48.648648648648646,-48.648648648648646,-100,-100,,,-45.51724137931034,,-99.99999999999999,-99.99999999999999,,-39.56256422494193,6.098003629764069,-18.859649122807028,,-58.333333333333336
"Blog Article","/blogs/dolls-info-qustions/mrl-fantasy-sex-toys-realistic-anime-furry-and-monster-girl-torso-collection",17,19,0,0,0,0,57,,0,0,0,197.3684210526316,3,0.47368421052631576,,9,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/femboys-sex-doll",19,19,0,0,0,0,71,,0,0,0,115.42105263157895,3.736842105263158,0.5789473684210527,,11,19,19,0,0,0,0,70,,0,0,0,74.63157894736842,3.6842105263157894,0.5263157894736842,,10,0,0,,,,,1.4285714285714286,,,,,54.65444287729195,1.428571428571433,10.00000000000001,,10
"Collection","/collections/under-1000-full-doll",16,19,0,0,0,0,99,,0,0,0,221.57894736842104,5.2105263157894735,0.3684210526315789,,7,30,34,1,0,0,0,114,,0.029411764705882353,0,0,162.58823529411765,3.3529411764705883,0.5,,17,-46.666666666666664,-44.11764705882353,-100,,,,-13.157894736842104,,-100,,,36.2822758778277,55.40166204986148,-26.315789473684216,,-58.8235294117647
"Blog Article","/blogs/dolls-info-qustions/the-latest-sex-dolls-innovations-and-breakthroughs-in-2025",18,18,0,0,0,0,29,,0,0,0,43.5,1.6111111111111112,0.7222222222222222,,13,21,21,0,0,0,0,61,,0,0,0,119.28571428571429,2.9047619047619047,0.7142857142857143,,15,-14.285714285714286,-14.285714285714286,,,,,-52.459016393442624,,,,,-63.53293413173653,-44.53551912568305,1.1111111111111072,,-13.333333333333334
"Product","/products/a599-83lb-coco-sucking-doggy-style-bbw-big-booty-sex-doll-torso-luxury-realistic-biggest-ass-sex-toy",17,18,0,0,0,0,32,,0,0,0,40.388888888888886,1.7777777777777777,0.7222222222222222,,13,5,5,0,0,0,0,8,,0,0,0,28.4,1.6,0.6,,3,240,260,,,,,300,,,,,42.214397496087635,11.111111111111098,20.370370370370374,,333.3333333333333
"Product","/products/t205-61-28lb-68cmolivier-luxury-curvy-torso-doll",3,18,0,0,0,0,19,,0,0,0,28.833333333333332,1.0555555555555556,0.9444444444444444,,17,4,21,0,0,0,0,64,,0,0,0,245.57142857142858,3.0476190476190474,0.8095238095238095,,17,-25,-14.285714285714286,,,,,-70.3125,,,,,-88.25867752569323,-65.36458333333333,16.66666666666666,,0
"Collection","/collections/black-male-sex-doll",18,18,0,0,0,0,31,,0,0,0,33.27777777777778,1.7222222222222223,0.6666666666666666,,12,33,34,0,0,0,0,56,,0,0,0,40.85294117647059,1.6470588235294117,0.6764705882352942,,23,-45.45454545454545,-47.05882352941177,,,,,-44.642857142857146,,,,,-18.5425165986721,4.563492063492075,-1.4492753623188517,,-47.82608695652174
,"/de/blogs/featured-blog/how-to-make-fake-pussy",18,18,0,0,0,0,19,,0,0,0,1.0555555555555556,1.0555555555555556,0.9444444444444444,,17,56,57,0,0,0,0,63,,0,0,0,5.175438596491228,1.105263157894737,0.8947368421052632,,51,-67.85714285714286,-68.42105263157895,,,,,-69.84126984126983,,,,,-79.60451977401131,-4.497354497354504,5.555555555555553,,-66.66666666666667
"Blog Article","/blogs/dolls-info-qustions/top-8-big-ass-sex-doll-torsos-you-can-t-resist",18,18,0,0,0,0,40,,0,0,0,172,2.2222222222222223,0.6111111111111112,,11,19,19,0,0,0,0,53,,0,0,0,210.6315789473684,2.789473684210526,0.5789473684210527,,11,-5.2631578947368425,-5.2631578947368425,,,,,-24.528301886792452,,,,,-18.34082958520739,-20.335429769392025,5.55555555555556,,0
"Blog Index","/blogs/dolls-info-qustions/articles",7,18,0,0,0,0,31,,0,0,0,395.77777777777777,1.7222222222222223,0.6666666666666666,,12,5,16,0,0,0,0,37,,0,0,0,543.6875,2.3125,0.625,,10,40,12.5,,,,,-16.216216216216218,,,,,-27.204914996615194,-25.525525525525524,6.66666666666666,,20
"Product","/products/f6209-172cm-5-6ft-37-5kg-a-cup-realistic-flat-chest-sex-doll-top-cydoll",17,17,0,0,0,0,59,,0,0,0,121.94117647058823,3.4705882352941178,0.5882352941176471,,10,27,27,0,0,0,0,62,,0,0,0,103.66666666666667,2.2962962962962963,0.5185185185185185,,14,-37.03703703703704,-37.03703703703704,,,,,-4.838709677419355,,,,,17.628144505390573,51.13851992409868,13.445378151260515,,-28.571428571428573
"Blog Article","/blogs/dolls-info-qustions/safely-disposing-the-used-sex-dolls",17,17,0,0,0,0,19,,0,0,0,53.294117647058826,1.1176470588235294,0.8823529411764706,,15,15,15,0,0,0,0,17,,0,0,0,26.066666666666666,1.1333333333333333,0.8666666666666667,,13,13.333333333333334,13.333333333333334,,,,,11.764705882352942,,,,,104.45313675342261,-1.3840830449826942,1.8099547511312153,,15.384615384615385
,"/ja/blogs/dolls-info-qustions/4-things-tell-you-how-to-use-a-lesbian-sex-doll",17,17,0,0,0,0,19,,0,0,0,9.235294117647058,1.1176470588235294,0.8823529411764706,,15,38,38,0,0,0,0,40,,0,0,0,37.78947368421053,1.0526315789473684,0.9473684210526315,,36,-55.26315789473684,-55.26315789473684,,,,,-52.5,,,,,-75.56119941012618,6.176470588235302,-6.862745098039213,,-58.333333333333336
,"/en-ca/collections/furry-sex-doll",16,17,0,0,0,0,41,,0,0,0,53.1764705882353,2.411764705882353,0.5294117647058824,,9,30,30,0,0,0,0,73,,0,0,0,111.16666666666667,2.433333333333333,0.5666666666666667,,17,-46.666666666666664,-43.333333333333336,,,,,-43.83561643835616,,,,,-52.16509392362642,-0.886381950040287,-6.574394463667817,,-47.05882352941177
